"X.Intercept.","x1","g1","g2","x2","x1.g1","x1.g2","g1.x2","g2.x2"
2.14420495427967,1.38587521149452,-0.298615379859284,-0.39665303488882,0.984539151502224,-0.079813526247989,-0.0608897693587198,0.22579966148506,0.277466912828002
3.23894551981628,1.45416771427972,-0.351840000492254,-0.392972113903367,0.473626179678643,-0.173252917145128,-0.0462063590193188,0.168629387347446,0.145966356904076
1.98405804692978,1.00882969785341,-0.574916353232881,-0.0844039464801571,1.24136677875567,-0.339570018374653,-0.0876797887030815,0.498037833520502,0.107657874096162
1.71355681489517,0.782410416089779,-0.524352437158597,-0.817379107146612,1.25279020211358,-0.247262439149529,-0.296965891944844,0.545264139233371,0.844225042640133
1.76699052596536,0.894290279483235,0.161839888907312,-0.0101721218045312,0.975303969322156,0.331417595276721,0.39486767513668,0.0583163423626435,-0.159747219199807
2.20397857461298,0.826618962167566,-0.445839194199662,-0.29005410808173,0.805754620118618,-0.242004723494954,-0.115326675602697,0.422131082004217,0.345779792862746
1.70018383958652,0.885748079695084,-0.283375127445599,0.659480162568629,0.709888258279361,-0.460154944661606,-0.0392329835480976,0.41713935164638,-0.483332863897802
1.8438405877295,0.936651999416217,-0.0482655355430867,0.000198194555782612,1.41884076138632,-0.0355029525506577,0.283694701902114,-0.190817940160877,0.148523503055634
1.67467060420054,0.480105492131797,-0.0449936760132531,0.330852013506274,1.23055005985443,-0.1214154050579,0.235465228911151,0.0446787675731787,-0.0711075335062301
2.0767677584803,1.26367494625947,-0.149079021278404,-0.286357592668561,1.22118788197617,0.104977144063069,-0.207974171217133,0.118160227929793,0.474330949233169
2.58139800992702,1.7792830156487,-0.378395828484567,0.119184168683837,0.691430302711693,-0.0204768415532528,0.174636213334792,0.150032887466696,0.0713363334476681
2.50362745006073,1.19563968487088,-0.132793394090613,0.314248284513903,0.675279913158221,0.29141309115875,0.0424675331178015,0.313786165640269,-0.36807501563193
2.25651906890887,1.22622296602712,0.332321200908386,0.00596118011391179,0.647412373474125,0.25154698081598,-0.115159093074135,-0.296296638762043,-0.0205510606758694
1.43524244062855,0.799096682088456,0.332832940150481,-0.25284713912183,1.24132255082408,0.071647900409741,-0.323044375492087,-0.020503508457031,-0.209222706298505
1.48639332931326,0.989116571693676,-0.0124218488288422,0.364071640150072,0.981988597590934,0.186401125864422,0.572422232197437,-0.174503552807446,-0.431817788411284
1.90503198317205,0.776032667477171,0.215629255016418,0.128658978259039,1.14702626894484,-0.0999079148809932,-0.147028047839391,-0.437065863816713,-0.0277570041312993
2.83826217936552,1.73516095916142,-0.108927813487768,-0.0265770948230886,0.519128186256438,0.0658346977744282,-0.103753992700954,0.0243884733254743,-0.395322596978553
2.28775768618779,0.994428566300914,0.273980608568563,0.128763371540031,0.844334777035248,0.125091703030491,0.581892510759247,-0.230748326874765,-0.0890392470433494
1.89648197735365,0.995852778119705,0.123824860508793,0.045727771167467,1.19505166736922,0.147873505320657,0.248128891127406,-0.117844737934505,-0.088890165194682
1.70057954265709,0.882286885546108,0.344755938065463,-0.19154096434256,1.3889078690018,0.165363186006754,-0.0522884580872401,0.071393111249566,0.244783517931802
1.50634634170678,0.898943482508689,0.414827734615033,-0.19352770848761,1.01552696102255,0.0171316645115822,-0.0815689419433667,-0.360773339395121,-0.0456773930155259
1.81415323368441,0.159929304015967,-0.031022687020856,-0.471287569091248,0.265298641958021,-0.231961292160461,-0.190007463748411,-0.135129770894009,0.385930339817428
2.60783440460226,1.54813405870505,-0.675578572994764,0.0248530057997085,0.838255777297984,-0.587176132653107,-0.0558539050531528,0.581778482913507,-0.0470647452437901
1.94402731634208,1.54710366223188,0.0881598106742323,0.0525754162231045,0.879974144193914,0.495075584912236,0.16187953232102,-0.268202844679332,-0.161806443964506
1.74536335946805,0.595359583710598,-0.280704876070096,0.46434546970386,0.8713027631802,-0.0369020644769101,0.0226556544074599,0.391042747549129,-0.375860177005224
2.55929238620504,1.39841485399898,0.0282240272740228,-0.744575016633974,1.48929802185418,0.0877260844925481,-0.479972547679814,-0.121711772770666,0.522864121596222
1.57596764366359,0.604578384365934,0.0152890967844967,-0.365575708268916,1.39599638704279,0.0730730522586288,-0.167422558256223,-0.180764579897193,0.366503504882855
2.0537572079128,1.41911737055789,-0.191592886416546,0.154288062797149,0.935139691578836,-0.650438844343539,0.436480105582282,0.111722030995909,-0.169192622554042
1.87472159699444,0.893188189221703,0.552729152801906,-0.0965250662137177,1.01194358003394,0.620278010198449,-0.335000322880002,-0.732123263548537,0.326527766973874
1.85120592874425,0.827372405419289,-0.127721441092312,0.615210664293831,0.625518465228425,0.219760800525666,0.348574261314974,-0.0342017866352846,-0.419002635572374
2.2489659155988,1.65943046300846,-0.232229226111725,0.228181020179646,1.0904942786903,0.112265835844431,0.0105644715432963,0.430538041622362,-0.25373772900884
2.03859223465146,0.853545875705543,0.196058897504637,-0.0842334606897273,0.867139476560013,0.00300843664337703,-0.251997882702484,-0.214069591467087,-0.00334652475751898
2.72495926913752,1.30638459310804,0.278694909292911,0.148973972438452,1.15034119485812,0.143667172541411,0.493122882859976,-0.293311294318317,-0.215067160549273
2.48002349359453,1.05072222971108,-0.10321320084021,0.0465725193652753,0.747381015530212,0.311243417205394,-0.107385325735025,-0.0515075919134193,-0.162154971657534
1.70120419802964,0.966955259894949,0.102301222670033,0.236181892298939,1.59064160720396,0.302482317979978,0.211326815490057,-0.15414892668434,-0.266220730972712
1.61023439180999,0.775586188111397,0.0950255210504898,-0.176001509596344,1.41139079062275,0.756034115532557,-0.525304292705279,-0.108345779641443,0.235141830443239
1.72546668883598,1.05945461561477,0.486955747324174,0.396997608420134,1.42480284256122,0.045930151073816,-0.00832774696939705,-0.0850977214418736,-0.425111589355463
2.73234128699262,1.42770015843243,-0.0667275852939624,0.00543967646818991,0.380466919806394,-0.206465639107186,-0.271916416503003,-0.0421870441599833,-0.112643362789896
2.26866901243936,1.4854894922835,0.621775303515725,0.0352500347818907,0.671332251914296,0.488733016682126,-0.0765741099074185,-0.428498052277334,0.00215052378311344
1.42482794380387,0.37717222329958,-0.456050993743812,0.0135816239033823,0.895164004255834,-0.463881815427559,0.230552558923499,-0.0187402038870573,-0.197327349404134
1.83116925943788,0.744531398767112,0.777005676745048,0.297849387377002,1.76619491890558,0.850267003968485,0.363723764193151,-0.487719960063704,-0.386131974317552
1.98339190276856,0.77964785022311,0.024422932598435,-0.357020089376763,1.40085864513716,0.365927060967151,0.135399086591849,0.0593742456606195,0.108960180391782
1.16531429414513,0.314443526736319,-0.650370582044461,-0.109444532439728,0.871808449653967,-0.406337097739435,-0.178164885675179,0.54948077935785,0.262556050435633
2.14361949943907,1.08911202146632,-0.101352350646375,-0.0444072200700858,0.56241731848048,-0.126484892129499,-0.0803203344825521,-0.0391507987833466,0.0754448182232647
1.91555403389356,1.18630875318629,-0.349554978637277,0.00245620481748942,1.13026757929896,-0.0140694819984984,-0.00312831934441859,0.368615897496736,-0.059786731914826
2.17974475060103,1.48632439498036,-0.38532122172313,-0.488961047169786,1.01830530326206,0.0292911268170063,-0.139088446667782,0.254205642140699,0.346588671518654
1.81355268537398,0.277539708485092,0.062523932373306,-0.549302210923126,1.07988014881411,-0.231049674051312,-0.480951516011002,0.0959281310858832,0.199242432445144
2.21476434250482,1.45498313429946,0.175604170182592,-0.228457023759422,0.758029555793937,-0.0592387201871492,-0.113528232058785,0.00359692905458804,0.224910359153242
2.00066167326049,0.530715960158393,-0.00367879685792858,0.283620584505904,0.947226150527184,-0.147168086078717,0.178053631645001,0.246373306938722,-0.374769306554288
2.10284012286826,1.49172709779449,-0.162633048051908,0.0832236797439873,0.944333212031998,-0.563402189259322,0.308005816466433,0.0696893424334197,0.197095690971133
